Severity	Code	Description	Project	File	Line	Suppression State
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Infrastructure	D:\source\repos\LYBTZYZS\src\Client\Desktop\Infrastructure\Services\StandardErrorHandler.cs	198	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Consultation	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Consultation\Services\ConsultationBusinessService.cs	71	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Formula	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Formula\Services\FormulaBusinessService.cs	211	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Formula	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Formula\Services\FormulaBusinessService.cs	236	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Herbs	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Herbs\Services\HerbBusinessService.cs	148	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Herbs	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Herbs\Services\HerbBusinessService.cs	249	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	76	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	123	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	209	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	253	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	348	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	411	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	465	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	510	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.MedicalCase	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.MedicalCase\Services\MedicalCaseBusinessService.cs	555	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Patients	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Patients\Repositories\OptimizedPatientRepository.cs	61	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Patients	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Patients\Repositories\OptimizedPatientRepository.cs	490	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Patients	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Patients\Services\PatientBusinessService.cs	413	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Services	D:\source\repos\LYBTZYZS\src\Client\Desktop\Services\ApiErrorHandler.cs	330	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Auth	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Auth\Services\AuthBusinessService.cs	250	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Prescriptions	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Prescriptions\Services\PrescriptionBusinessService.cs	107	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Prescriptions	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Prescriptions\Services\PrescriptionBusinessService.cs	210	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Prescriptions	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Prescriptions\Services\PrescriptionBusinessService.cs	264	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Prescriptions	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Prescriptions\Services\PrescriptionBusinessService.cs	310	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Module.Prescriptions	D:\source\repos\LYBTZYZS\src\Server\Modules\LYBT.Module.Prescriptions\Services\PrescriptionBusinessService.cs	353	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Mappings\MappingProfile.cs	36	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthBusinessService.cs	48	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthBusinessService.cs	53	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthQueryService.cs	89	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	221	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	251	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Mappings\MappingProfile.cs	90	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\Services\HerbQueryService.cs	40	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\ViewModels\HerbDetailViewModel.cs	163	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\ViewModels\HerbDetailViewModel.cs	186	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\ViewModels\HerbDetailViewModel.cs	232	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Herbs	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Herbs\ViewModels\HerbDetailViewModel.cs	245	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.MedicalCase	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\MedicalCase\Services\MedicalCaseBusinessService.cs	54	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.MedicalCase	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\MedicalCase\Services\MedicalCaseBusinessService.cs	118	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.MedicalCase	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\MedicalCase\Services\MedicalCaseBusinessService.cs	195	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.MedicalCase	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\MedicalCase\Services\MedicalCaseQueryService.cs	51	
